date,atm_name,withdrawals_total,withdrawals_xyz,withdrawals_other,amount_total,amount_xyz,amount_other,weekday,festival,working_day
2011-02-23,Christ College ATM,63.0,31.0,32.0,265700.0,165300.0,100400.0,3,NH,1.0
2011-02-23,Mount Road ATM,142.0,72.0,70.0,379700.0,237500.0,142200.0,3,NH,1.0
2011-02-23,KK Nagar ATM,179.0,151.0,28.0,704500.0,653000.0,51500.0,3,NH,1.0
2011-02-23,Airport ATM,84.0,66.0,18.0,434100.0,352600.0,81500.0,3,NH,1.0
2011-02-23,Big Street ATM,31.0,19.0,12.0,91900.0,57100.0,34800.0,3,NH,1.0
2011-02-24,Christ College ATM,76.0,33.0,43.0,255600.0,113400.0,142200.0,4,NH,1.0
2011-02-24,Mount Road ATM,127.0,65.0,62.0,391600.0,243200.0,148400.0,4,NH,1.0
2011-02-24,KK Nagar ATM,173.0,156.0,17.0,647400.0,602600.0,44800.0,4,NH,1.0
2011-02-24,Airport ATM,67.0,47.0,20.0,205700.0,162200.0,43500.0,4,NH,1.0
2011-02-24,Big Street ATM,30.0,12.0,18.0,74700.0,33600.0,41100.0,4,NH,1.0
2011-02-25,Christ College ATM,70.0,31.0,39.0,200500.0,100400.0,100100.0,5,NH,1.0
2011-02-25,Mount Road ATM,132.0,63.0,69.0,339300.0,192500.0,146800.0,5,NH,1.0
2011-02-25,KK Nagar ATM,178.0,149.0,29.0,552700.0,462900.0,89800.0,5,NH,1.0
2011-02-25,Airport ATM,85.0,65.0,20.0,291300.0,228700.0,62600.0,5,NH,1.0
2011-02-25,Big Street ATM,22.0,15.0,7.0,33700.0,25900.0,7800.0,5,NH,1.0
2011-02-26,Christ College ATM,91.0,37.0,54.0,375800.0,197300.0,178500.0,6,NH,0.0
2011-02-26,Mount Road ATM,169.0,102.0,67.0,470600.0,341500.0,129100.0,6,NH,0.0
2011-02-26,KK Nagar ATM,206.0,174.0,32.0,780100.0,688500.0,91600.0,6,NH,0.0
2011-02-26,Airport ATM,132.0,90.0,42.0,608300.0,454600.0,153700.0,6,NH,0.0
2011-02-26,Big Street ATM,23.0,7.0,16.0,119600.0,52100.0,67500.0,6,NH,0.0
2011-02-27,Christ College ATM,67.0,26.0,41.0,283700.0,130200.0,153500.0,7,NH,0.0
2011-02-27,Mount Road ATM,7.0,2.0,5.0,8100.0,1500.0,6600.0,7,NH,0.0
2011-02-27,KK Nagar ATM,76.0,66.0,10.0,191700.0,167700.0,24000.0,7,NH,0.0
2011-02-27,Airport ATM,91.0,55.0,36.0,300000.0,172200.0,127800.0,7,NH,0.0
2011-02-27,Big Street ATM,15.0,9.0,6.0,18000.0,11300.0,6700.0,7,NH,0.0
2011-02-28,Christ College ATM,112.0,54.0,58.0,398900.0,185100.0,213800.0,1,NH,1.0
2011-02-28,Mount Road ATM,157.0,96.0,61.0,572800.0,385100.0,187700.0,1,NH,1.0
2011-02-28,KK Nagar ATM,229.0,197.0,32.0,960900.0,813000.0,147900.0,1,NH,1.0
2011-02-28,Airport ATM,105.0,92.0,13.0,354200.0,326800.0,27400.0,1,NH,1.0
2011-02-28,Big Street ATM,39.0,22.0,17.0,149000.0,69800.0,79200.0,1,NH,1.0
2011-03-01,Christ College ATM,108.0,46.0,62.0,522800.0,210900.0,311900.0,2,NH,1.0
2011-03-01,Mount Road ATM,246.0,115.0,131.0,897100.0,462600.0,434500.0,2,NH,1.0
2011-03-01,KK Nagar ATM,309.0,232.0,77.0,1333100.0,1010600.0,322500.0,2,NH,1.0
2011-03-01,Airport ATM,109.0,90.0,19.0,603900.0,501800.0,102100.0,2,NH,1.0
2011-03-01,Big Street ATM,24.0,21.0,3.0,88100.0,77100.0,11000.0,2,NH,1.0
2011-03-02,Christ College ATM,80.0,36.0,44.0,359800.0,172400.0,187400.0,3,NH,1.0
2011-03-02,Mount Road ATM,170.0,82.0,88.0,593000.0,426100.0,166900.0,3,NH,1.0
2011-03-02,KK Nagar ATM,198.0,164.0,34.0,823400.0,731700.0,91700.0,3,NH,1.0
2011-03-02,Airport ATM,114.0,95.0,19.0,467800.0,403800.0,64000.0,3,NH,1.0
2011-03-02,Big Street ATM,40.0,26.0,14.0,167800.0,121900.0,45900.0,3,NH,1.0
2011-03-03,Christ College ATM,94.0,49.0,45.0,405100.0,210300.0,194800.0,4,H,1.0
2011-03-03,Mount Road ATM,212.0,116.0,96.0,766800.0,474100.0,292700.0,4,H,1.0
2011-03-03,KK Nagar ATM,242.0,193.0,49.0,1043500.0,843600.0,199900.0,4,H,1.0
2011-03-03,Airport ATM,66.0,52.0,14.0,342800.0,293700.0,49100.0,4,H,1.0
2011-03-03,Big Street ATM,29.0,9.0,20.0,109100.0,41400.0,67700.0,4,H,1.0
2011-03-04,Christ College ATM,82.0,23.0,59.0,333000.0,109600.0,223400.0,5,NH,0.0
2011-03-04,Mount Road ATM,162.0,41.0,121.0,445500.0,137500.0,308000.0,5,NH,0.0
2011-03-04,KK Nagar ATM,155.0,119.0,36.0,571200.0,465100.0,106100.0,5,NH,0.0
2011-03-04,Airport ATM,122.0,82.0,40.0,580000.0,395100.0,184900.0,5,NH,0.0
2011-03-04,Big Street ATM,56.0,21.0,35.0,237800.0,96100.0,141700.0,5,NH,0.0
2011-03-05,Christ College ATM,77.0,48.0,29.0,365300.0,250900.0,114400.0,6,NH,1.0
2011-03-05,Mount Road ATM,204.0,101.0,103.0,891100.0,523600.0,367500.0,6,NH,1.0
2011-03-05,KK Nagar ATM,199.0,166.0,33.0,870800.0,752500.0,118300.0,6,NH,1.0
2011-03-05,Airport ATM,95.0,75.0,20.0,552900.0,454300.0,98600.0,6,NH,1.0
2011-03-05,Big Street ATM,22.0,20.0,2.0,97200.0,83200.0,14000.0,6,NH,1.0
2011-03-06,Christ College ATM,84.0,29.0,55.0,423600.0,174400.0,249200.0,7,NH,1.0
2011-03-06,Mount Road ATM,222.0,86.0,136.0,742800.0,362200.0,380600.0,7,NH,1.0
2011-03-06,KK Nagar ATM,198.0,147.0,51.0,822500.0,554600.0,267900.0,7,NH,1.0
2011-03-06,Airport ATM,96.0,64.0,32.0,372100.0,269000.0,103100.0,7,NH,1.0
2011-03-06,Big Street ATM,25.0,12.0,13.0,124700.0,65800.0,58900.0,7,NH,1.0
2011-03-07,Christ College ATM,85.0,24.0,61.0,325000.0,108500.0,216500.0,1,NH,0.0
2011-03-07,Mount Road ATM,177.0,55.0,122.0,668800.0,314300.0,354500.0,1,NH,0.0
2011-03-07,KK Nagar ATM,133.0,99.0,34.0,477300.0,341800.0,135500.0,1,NH,0.0
2011-03-07,Airport ATM,107.0,67.0,40.0,472800.0,341600.0,131200.0,1,NH,0.0
2011-03-07,Big Street ATM,40.0,26.0,14.0,123200.0,83800.0,39400.0,1,NH,0.0
2011-03-08,Christ College ATM,53.0,23.0,30.0,184900.0,86500.0,98400.0,2,NH,1.0
2011-03-08,Mount Road ATM,207.0,90.0,117.0,755200.0,340100.0,415100.0,2,NH,1.0
2011-03-08,KK Nagar ATM,209.0,160.0,49.0,905000.0,690100.0,214900.0,2,NH,1.0
2011-03-08,Airport ATM,105.0,75.0,30.0,554300.0,453400.0,100900.0,2,NH,1.0
2011-03-08,Big Street ATM,72.0,23.0,49.0,310700.0,102600.0,208100.0,2,NH,1.0
2011-03-09,Christ College ATM,96.0,53.0,43.0,467100.0,321200.0,145900.0,3,NH,0.0
2011-03-09,Mount Road ATM,220.0,105.0,115.0,733800.0,409700.0,324100.0,3,NH,0.0
2011-03-09,KK Nagar ATM,218.0,158.0,60.0,899000.0,641900.0,257100.0,3,NH,0.0
2011-03-09,Airport ATM,156.0,109.0,47.0,747200.0,573100.0,174100.0,3,NH,0.0
2011-03-09,Big Street ATM,29.0,14.0,15.0,146900.0,85100.0,61800.0,3,NH,0.0
2011-03-10,Christ College ATM,37.0,22.0,15.0,178100.0,106900.0,71200.0,4,NH,1.0
2011-03-10,Mount Road ATM,96.0,57.0,39.0,339700.0,221000.0,118700.0,4,NH,1.0
2011-03-10,KK Nagar ATM,119.0,96.0,23.0,464500.0,388900.0,75600.0,4,NH,1.0
2011-03-10,Airport ATM,71.0,59.0,12.0,338600.0,306000.0,32600.0,4,NH,1.0
2011-03-10,Big Street ATM,22.0,17.0,5.0,113200.0,96100.0,17100.0,4,NH,1.0
2011-03-11,Christ College ATM,110.0,49.0,61.0,473000.0,173500.0,299500.0,5,NH,1.0
2011-03-11,Mount Road ATM,157.0,83.0,74.0,514100.0,286100.0,228000.0,5,NH,1.0
2011-03-11,KK Nagar ATM,181.0,124.0,57.0,721400.0,441800.0,279600.0,5,NH,1.0
2011-03-11,Airport ATM,87.0,57.0,30.0,416800.0,336400.0,80400.0,5,NH,1.0
2011-03-11,Big Street ATM,38.0,19.0,19.0,131600.0,94200.0,37400.0,5,NH,1.0
2011-03-12,Christ College ATM,111.0,76.0,35.0,527700.0,345300.0,182400.0,6,NH,0.0
2011-03-12,Mount Road ATM,198.0,77.0,121.0,742300.0,349300.0,393000.0,6,NH,0.0
2011-03-12,KK Nagar ATM,196.0,134.0,62.0,889000.0,623800.0,265200.0,6,NH,0.0
2011-03-12,Airport ATM,135.0,97.0,38.0,701300.0,510800.0,190500.0,6,NH,0.0
2011-03-12,Big Street ATM,41.0,12.0,29.0,132000.0,29900.0,102100.0,6,NH,0.0
2011-03-13,Christ College ATM,52.0,19.0,33.0,153200.0,54800.0,98400.0,7,NH,0.0
2011-03-13,Mount Road ATM,157.0,41.0,116.0,301800.0,119500.0,182300.0,7,NH,0.0
2011-03-13,KK Nagar ATM,113.0,90.0,23.0,282000.0,237300.0,44700.0,7,NH,0.0
2011-03-13,Airport ATM,93.0,67.0,26.0,355700.0,304800.0,50900.0,7,NH,0.0
2011-03-13,Big Street ATM,41.0,22.0,19.0,134700.0,76100.0,58600.0,7,NH,0.0
2011-03-14,Christ College ATM,77.0,38.0,39.0,283200.0,154000.0,129200.0,1,NH,1.0
2011-03-14,Mount Road ATM,160.0,91.0,69.0,566800.0,343100.0,223700.0,1,NH,1.0
2011-03-14,KK Nagar ATM,212.0,177.0,35.0,804300.0,708500.0,95800.0,1,NH,1.0
2011-03-14,Airport ATM,100.0,72.0,28.0,474700.0,355500.0,119200.0,1,NH,1.0
2011-03-14,Big Street ATM,25.0,16.0,9.0,76100.0,50200.0,25900.0,1,NH,1.0
2011-03-15,Christ College ATM,61.0,31.0,30.0,183900.0,89700.0,94200.0,2,NH,1.0
2011-03-15,Mount Road ATM,145.0,75.0,70.0,513000.0,350200.0,162800.0,2,NH,1.0
2011-03-15,KK Nagar ATM,185.0,165.0,20.0,758300.0,692700.0,65600.0,2,NH,1.0
2011-03-15,Airport ATM,94.0,73.0,21.0,514500.0,461300.0,53200.0,2,NH,1.0
2011-03-15,Big Street ATM,33.0,11.0,22.0,111200.0,42300.0,68900.0,2,NH,1.0
2011-03-16,Christ College ATM,61.0,32.0,29.0,220200.0,138700.0,81500.0,3,NH,1.0
2011-03-16,Mount Road ATM,152.0,86.0,66.0,525600.0,336500.0,189100.0,3,NH,1.0
2011-03-16,KK Nagar ATM,203.0,162.0,41.0,835800.0,699300.0,136500.0,3,NH,1.0
2011-03-16,Airport ATM,95.0,68.0,27.0,437300.0,303700.0,133600.0,3,NH,1.0
2011-03-16,Big Street ATM,38.0,17.0,21.0,131200.0,67800.0,63400.0,3,NH,1.0
2011-03-17,Christ College ATM,55.0,29.0,26.0,238800.0,144700.0,94100.0,4,NH,1.0
2011-03-17,Mount Road ATM,124.0,82.0,42.0,395500.0,292700.0,102800.0,4,NH,1.0
2011-03-17,KK Nagar ATM,171.0,140.0,31.0,579700.0,470100.0,109600.0,4,NH,1.0
2011-03-17,Airport ATM,92.0,71.0,21.0,380600.0,308100.0,72500.0,4,NH,1.0
2011-03-17,Big Street ATM,23.0,15.0,8.0,76300.0,63300.0,13000.0,4,NH,1.0
2011-03-18,Christ College ATM,74.0,48.0,26.0,290000.0,192200.0,97800.0,5,NH,1.0
2011-03-18,Mount Road ATM,183.0,77.0,106.0,533600.0,279200.0,254400.0,5,NH,1.0
2011-03-18,KK Nagar ATM,170.0,140.0,30.0,670000.0,543100.0,126900.0,5,NH,1.0
2011-03-18,Airport ATM,83.0,59.0,24.0,362900.0,286300.0,76600.0,5,NH,1.0
2011-03-18,Big Street ATM,27.0,17.0,10.0,97400.0,66800.0,30600.0,5,NH,1.0
2011-03-19,Christ College ATM,92.0,50.0,42.0,345600.0,234000.0,111600.0,6,NH,0.0
2011-03-19,Mount Road ATM,214.0,90.0,124.0,544000.0,337100.0,206900.0,6,NH,0.0
2011-03-19,KK Nagar ATM,187.0,155.0,32.0,567600.0,478400.0,89200.0,6,NH,0.0
2011-03-19,Airport ATM,96.0,73.0,23.0,355400.0,316800.0,38600.0,6,NH,0.0
2011-03-19,Big Street ATM,32.0,14.0,18.0,94300.0,43000.0,51300.0,6,NH,0.0
2011-03-20,Christ College ATM,48.0,27.0,21.0,164400.0,120200.0,44200.0,7,H,0.0
2011-03-20,Mount Road ATM,142.0,40.0,102.0,395200.0,220300.0,174900.0,7,H,0.0
2011-03-20,KK Nagar ATM,111.0,87.0,24.0,278000.0,177400.0,100600.0,7,H,0.0
2011-03-20,Airport ATM,92.0,65.0,27.0,300300.0,239700.0,60600.0,7,H,0.0
2011-03-20,Big Street ATM,6.0,3.0,3.0,9200.0,3300.0,5900.0,7,H,0.0
2011-03-21,Christ College ATM,60.0,36.0,24.0,287700.0,213700.0,74000.0,1,NH,1.0
2011-03-21,Mount Road ATM,138.0,75.0,63.0,336000.0,238000.0,98000.0,1,NH,1.0
2011-03-21,KK Nagar ATM,219.0,174.0,45.0,725500.0,547900.0,177600.0,1,NH,1.0
2011-03-21,Airport ATM,110.0,85.0,25.0,517800.0,440200.0,77600.0,1,NH,1.0
2011-03-21,Big Street ATM,27.0,19.0,8.0,99400.0,66400.0,33000.0,1,NH,1.0
2011-03-22,Christ College ATM,69.0,38.0,31.0,250200.0,173300.0,76900.0,2,NH,1.0
2011-03-22,Mount Road ATM,145.0,64.0,81.0,288500.0,169000.0,119500.0,2,NH,1.0
2011-03-22,KK Nagar ATM,205.0,167.0,38.0,747100.0,571000.0,176100.0,2,NH,1.0
2011-03-22,Airport ATM,76.0,58.0,18.0,259400.0,216200.0,43200.0,2,NH,1.0
2011-03-22,Big Street ATM,27.0,9.0,18.0,47600.0,12600.0,35000.0,2,NH,1.0
2011-03-23,Christ College ATM,55.0,38.0,17.0,237200.0,196700.0,40500.0,3,NH,1.0
2011-03-23,Mount Road ATM,154.0,86.0,68.0,465300.0,332500.0,132800.0,3,NH,1.0
2011-03-23,KK Nagar ATM,210.0,177.0,33.0,798500.0,658000.0,140500.0,3,NH,1.0
2011-03-23,Airport ATM,93.0,80.0,13.0,480300.0,427900.0,52400.0,3,NH,1.0
2011-03-23,Big Street ATM,15.0,8.0,7.0,52800.0,45500.0,7300.0,3,NH,1.0
2011-03-24,Christ College ATM,61.0,35.0,26.0,304000.0,184000.0,120000.0,4,NH,1.0
2011-03-24,Mount Road ATM,112.0,67.0,45.0,365900.0,239800.0,126100.0,4,NH,1.0
2011-03-24,KK Nagar ATM,161.0,141.0,20.0,561300.0,500600.0,60700.0,4,NH,1.0
2011-03-24,Airport ATM,75.0,61.0,14.0,370400.0,341500.0,28900.0,4,NH,1.0
2011-03-24,Big Street ATM,16.0,8.0,8.0,34000.0,18000.0,16000.0,4,NH,1.0
2011-03-25,Christ College ATM,52.0,40.0,12.0,206500.0,185600.0,20900.0,5,NH,1.0
2011-03-25,Mount Road ATM,137.0,86.0,51.0,390200.0,323500.0,66700.0,5,NH,1.0
2011-03-25,KK Nagar ATM,176.0,157.0,19.0,592900.0,551200.0,41700.0,5,NH,1.0
2011-03-25,Airport ATM,56.0,46.0,10.0,231700.0,202000.0,29700.0,5,NH,1.0
2011-03-25,Big Street ATM,26.0,16.0,10.0,37900.0,28600.0,9300.0,5,NH,1.0
2011-03-26,Christ College ATM,62.0,35.0,27.0,215100.0,160500.0,54600.0,6,NH,0.0
2011-03-26,Mount Road ATM,120.0,70.0,50.0,320500.0,228800.0,91700.0,6,NH,0.0
2011-03-26,KK Nagar ATM,205.0,182.0,23.0,812800.0,705300.0,107500.0,6,NH,0.0
2011-03-26,Airport ATM,94.0,83.0,11.0,448900.0,405500.0,43400.0,6,NH,0.0
2011-03-26,Big Street ATM,17.0,9.0,8.0,41300.0,19300.0,22000.0,6,NH,0.0
2011-03-27,Christ College ATM,58.0,34.0,24.0,286200.0,167000.0,119200.0,7,NH,0.0
2011-03-27,Mount Road ATM,108.0,49.0,59.0,332700.0,174500.0,158200.0,7,NH,0.0
2011-03-27,KK Nagar ATM,117.0,90.0,27.0,333100.0,278100.0,55000.0,7,NH,0.0
2011-03-27,Airport ATM,98.0,84.0,14.0,360300.0,316700.0,43600.0,7,NH,0.0
2011-03-27,Big Street ATM,41.0,27.0,14.0,88800.0,64200.0,24600.0,7,NH,0.0
2011-03-28,Christ College ATM,72.0,48.0,24.0,263600.0,226900.0,36700.0,1,NH,1.0
2011-03-28,Mount Road ATM,128.0,74.0,54.0,410200.0,299600.0,110600.0,1,NH,1.0
2011-03-28,KK Nagar ATM,190.0,165.0,25.0,578100.0,532700.0,45400.0,1,NH,1.0
2011-03-28,Airport ATM,132.0,94.0,38.0,493400.0,369800.0,123600.0,1,NH,1.0
2011-03-28,Big Street ATM,32.0,25.0,7.0,144200.0,131300.0,12900.0,1,NH,1.0
2011-03-29,Christ College ATM,80.0,39.0,41.0,298000.0,208800.0,89200.0,2,NH,1.0
2011-03-29,Mount Road ATM,191.0,87.0,104.0,538800.0,371400.0,167400.0,2,NH,1.0
2011-03-29,KK Nagar ATM,202.0,161.0,41.0,832200.0,672600.0,159600.0,2,NH,1.0
2011-03-29,Airport ATM,117.0,80.0,37.0,523300.0,380000.0,143300.0,2,NH,1.0
2011-03-29,Big Street ATM,30.0,13.0,17.0,108600.0,42600.0,66000.0,2,NH,1.0
2011-03-30,Christ College ATM,100.0,43.0,57.0,399600.0,217700.0,181900.0,3,NH,1.0
2011-03-30,Mount Road ATM,152.0,80.0,72.0,475100.0,319900.0,155200.0,3,NH,1.0
2011-03-30,KK Nagar ATM,200.0,164.0,36.0,849400.0,729700.0,119700.0,3,NH,1.0
2011-03-30,Airport ATM,136.0,98.0,38.0,627600.0,474800.0,152800.0,3,NH,1.0
2011-03-30,Big Street ATM,32.0,19.0,13.0,110200.0,63900.0,46300.0,3,NH,1.0
2011-03-31,Christ College ATM,96.0,53.0,43.0,514200.0,374100.0,140100.0,4,NH,1.0
2011-03-31,Mount Road ATM,159.0,86.0,73.0,456500.0,294500.0,162000.0,4,NH,1.0
2011-03-31,KK Nagar ATM,225.0,186.0,39.0,962300.0,799100.0,163200.0,4,NH,1.0
2011-03-31,Airport ATM,127.0,103.0,24.0,629200.0,512400.0,116800.0,4,NH,1.0
2011-03-31,Big Street ATM,39.0,18.0,21.0,131800.0,70000.0,61800.0,4,NH,1.0
2011-04-01,Christ College ATM,143.0,41.0,102.0,737400.0,238000.0,499400.0,5,NH,1.0
2011-04-01,Mount Road ATM,246.0,96.0,150.0,826000.0,374200.0,451800.0,5,NH,1.0
2011-04-01,KK Nagar ATM,225.0,175.0,50.0,999400.0,798800.0,200600.0,5,NH,1.0
2011-04-01,Airport ATM,113.0,80.0,33.0,541600.0,418400.0,123200.0,5,NH,1.0
2011-04-01,Big Street ATM,34.0,12.0,22.0,101600.0,51200.0,50400.0,5,NH,1.0
2011-04-02,Christ College ATM,78.0,38.0,40.0,382500.0,220300.0,162200.0,6,NH,1.0
2011-04-02,Mount Road ATM,185.0,91.0,94.0,615700.0,345300.0,270400.0,6,NH,1.0
2011-04-02,KK Nagar ATM,221.0,181.0,40.0,919100.0,793800.0,125300.0,6,NH,1.0
2011-04-02,Airport ATM,114.0,93.0,21.0,534800.0,448400.0,86400.0,6,NH,1.0
2011-04-02,Big Street ATM,28.0,18.0,10.0,112700.0,82700.0,30000.0,6,NH,1.0
2011-04-03,Christ College ATM,88.0,49.0,39.0,423900.0,257600.0,166300.0,7,NH,1.0
2011-04-03,Mount Road ATM,203.0,101.0,102.0,738900.0,492200.0,246700.0,7,NH,1.0
2011-04-03,KK Nagar ATM,203.0,174.0,29.0,718600.0,619200.0,99400.0,7,NH,1.0
2011-04-03,Airport ATM,108.0,80.0,28.0,433000.0,341100.0,91900.0,7,NH,1.0
2011-04-03,Big Street ATM,41.0,25.0,16.0,167100.0,96900.0,70200.0,7,NH,1.0
2011-04-04,Christ College ATM,71.0,35.0,36.0,295600.0,145700.0,149900.0,1,H,1.0
2011-04-04,Mount Road ATM,178.0,86.0,92.0,608500.0,364200.0,244300.0,1,H,1.0
2011-04-04,KK Nagar ATM,179.0,146.0,33.0,690500.0,587400.0,103100.0,1,H,1.0
2011-04-04,Airport ATM,70.0,60.0,10.0,412900.0,358300.0,54600.0,1,H,1.0
2011-04-04,Big Street ATM,20.0,8.0,12.0,101000.0,54300.0,46700.0,1,H,1.0
2011-04-05,Christ College ATM,64.0,45.0,19.0,237600.0,183500.0,54100.0,2,NH,1.0
2011-04-05,Mount Road ATM,160.0,81.0,79.0,524100.0,350300.0,173800.0,2,NH,1.0
2011-04-05,KK Nagar ATM,212.0,169.0,43.0,992200.0,867100.0,125100.0,2,NH,1.0
2011-04-05,Airport ATM,125.0,103.0,22.0,634000.0,550200.0,83800.0,2,NH,1.0
2011-04-05,Big Street ATM,18.0,11.0,7.0,52900.0,33900.0,19000.0,2,NH,1.0
2011-04-06,Christ College ATM,127.0,52.0,75.0,554100.0,186300.0,367800.0,3,NH,0.0
2011-04-06,Mount Road ATM,234.0,84.0,150.0,759200.0,321600.0,437600.0,3,NH,0.0
2011-04-06,KK Nagar ATM,203.0,163.0,40.0,875500.0,673000.0,202500.0,3,NH,0.0
2011-04-06,Airport ATM,120.0,91.0,29.0,682500.0,546000.0,136500.0,3,NH,0.0
2011-04-06,Big Street ATM,34.0,17.0,17.0,209300.0,110700.0,98600.0,3,NH,0.0
2011-04-07,Christ College ATM,96.0,43.0,53.0,442800.0,181000.0,261800.0,4,NH,1.0
2011-04-07,Mount Road ATM,301.0,98.0,203.0,1049600.0,516800.0,532800.0,4,NH,1.0
2011-04-07,KK Nagar ATM,186.0,163.0,23.0,754000.0,629800.0,124200.0,4,NH,1.0
2011-04-07,Airport ATM,150.0,108.0,42.0,615600.0,510100.0,105500.0,4,NH,1.0
2011-04-07,Big Street ATM,33.0,16.0,17.0,93400.0,45800.0,47600.0,4,NH,1.0
2011-04-08,Christ College ATM,87.0,57.0,30.0,417700.0,291200.0,126500.0,5,NH,1.0
2011-04-08,Mount Road ATM,178.0,75.0,103.0,571600.0,279300.0,292300.0,5,NH,1.0
2011-04-08,KK Nagar ATM,178.0,124.0,54.0,783700.0,568000.0,215700.0,5,NH,1.0
2011-04-08,Airport ATM,129.0,98.0,31.0,575500.0,509400.0,66100.0,5,NH,1.0
2011-04-08,Big Street ATM,57.0,14.0,43.0,276400.0,77600.0,198800.0,5,NH,1.0
2011-04-09,Christ College ATM,65.0,34.0,31.0,328700.0,202900.0,125800.0,6,NH,0.0
2011-04-09,Mount Road ATM,157.0,52.0,105.0,397100.0,203600.0,193500.0,6,NH,0.0
2011-04-09,KK Nagar ATM,109.0,75.0,34.0,509300.0,375500.0,133800.0,6,NH,0.0
2011-04-09,Airport ATM,141.0,89.0,52.0,576100.0,441600.0,134500.0,6,NH,0.0
2011-04-09,Big Street ATM,67.0,23.0,44.0,232000.0,118100.0,113900.0,6,NH,0.0
2011-04-10,Christ College ATM,67.0,40.0,27.0,265500.0,152200.0,113300.0,7,NH,1.0
2011-04-10,Mount Road ATM,194.0,82.0,112.0,642400.0,354900.0,287500.0,7,NH,1.0
2011-04-10,KK Nagar ATM,193.0,163.0,30.0,808500.0,699000.0,109500.0,7,NH,1.0
2011-04-10,Airport ATM,114.0,85.0,29.0,704300.0,607900.0,96400.0,7,NH,1.0
2011-04-10,Big Street ATM,23.0,13.0,10.0,68900.0,46700.0,22200.0,7,NH,1.0
2011-04-11,Christ College ATM,93.0,70.0,23.0,463400.0,329600.0,133800.0,1,NH,1.0
2011-04-11,Mount Road ATM,125.0,63.0,62.0,436800.0,234600.0,202200.0,1,NH,1.0
2011-04-11,KK Nagar ATM,158.0,116.0,42.0,705200.0,544700.0,160500.0,1,NH,1.0
2011-04-11,Airport ATM,67.0,55.0,12.0,362500.0,345100.0,17400.0,1,NH,1.0
2011-04-11,Big Street ATM,44.0,24.0,20.0,178800.0,128200.0,50600.0,1,NH,1.0
2011-04-12,Christ College ATM,71.0,39.0,32.0,294800.0,195300.0,99500.0,2,NH,0.0
2011-04-12,Mount Road ATM,174.0,48.0,126.0,532400.0,220400.0,312000.0,2,NH,0.0
2011-04-12,KK Nagar ATM,136.0,82.0,54.0,560800.0,351600.0,209200.0,2,NH,0.0
2011-04-12,Airport ATM,115.0,80.0,35.0,557100.0,432100.0,125000.0,2,NH,0.0
2011-04-12,Big Street ATM,74.0,20.0,54.0,253700.0,96000.0,157700.0,2,NH,0.0
2011-04-13,Christ College ATM,67.0,27.0,40.0,268700.0,119400.0,149300.0,3,NH,1.0
2011-04-13,Mount Road ATM,152.0,33.0,119.0,362400.0,108600.0,253800.0,3,NH,1.0
2011-04-13,KK Nagar ATM,141.0,89.0,52.0,399900.0,231200.0,168700.0,3,NH,1.0
2011-04-13,Airport ATM,56.0,34.0,22.0,178400.0,102800.0,75600.0,3,NH,1.0
2011-04-13,Big Street ATM,56.0,31.0,25.0,208500.0,117700.0,90800.0,3,NH,1.0
2011-04-14,Christ College ATM,39.0,21.0,18.0,157000.0,90400.0,66600.0,4,N,0.0
2011-04-14,Mount Road ATM,92.0,27.0,65.0,288700.0,111900.0,176800.0,4,N,0.0
2011-04-14,KK Nagar ATM,199.0,151.0,48.0,727800.0,544900.0,182900.0,4,N,0.0
2011-04-14,Airport ATM,79.0,62.0,17.0,311800.0,287800.0,24000.0,4,N,0.0
2011-04-14,Big Street ATM,30.0,18.0,12.0,105600.0,59500.0,46100.0,4,N,0.0
2011-04-15,Christ College ATM,96.0,37.0,59.0,468500.0,196700.0,271800.0,5,NH,1.0
2011-04-15,Mount Road ATM,131.0,90.0,41.0,508300.0,375200.0,133100.0,5,NH,1.0
2011-04-15,KK Nagar ATM,149.0,105.0,44.0,428100.0,291300.0,136800.0,5,NH,1.0
2011-04-15,Airport ATM,110.0,95.0,15.0,531500.0,490200.0,41300.0,5,NH,1.0
2011-04-15,Big Street ATM,29.0,20.0,9.0,90000.0,64700.0,25300.0,5,NH,1.0
2011-04-16,Christ College ATM,79.0,35.0,44.0,297900.0,103000.0,194900.0,6,H,0.0
2011-04-16,Mount Road ATM,135.0,59.0,76.0,515400.0,264000.0,251400.0,6,H,0.0
2011-04-16,KK Nagar ATM,126.0,98.0,28.0,468000.0,373600.0,94400.0,6,H,0.0
2011-04-16,Airport ATM,89.0,56.0,33.0,456400.0,333500.0,122900.0,6,H,0.0
2011-04-16,Big Street ATM,25.0,5.0,20.0,68100.0,1600.0,66500.0,6,H,0.0
2011-04-17,Christ College ATM,69.0,22.0,47.0,174500.0,27700.0,146800.0,7,NH,0.0
2011-04-17,Mount Road ATM,196.0,35.0,161.0,538600.0,124000.0,414600.0,7,NH,0.0
2011-04-17,KK Nagar ATM,120.0,76.0,44.0,481400.0,300400.0,181000.0,7,NH,0.0
2011-04-17,Airport ATM,73.0,47.0,26.0,268000.0,216700.0,51300.0,7,NH,0.0
2011-04-17,Big Street ATM,38.0,23.0,15.0,103000.0,84000.0,19000.0,7,NH,0.0
2011-04-18,Christ College ATM,96.0,47.0,49.0,469100.0,235700.0,233400.0,1,NH,1.0
